"Date","Price","Open","High","Low","Vol.","Change %"
"10/07/2024","1,052.50","1,052.00","1,056.75","1,045.00","73.53K","-0.33%"
"10/04/2024","1,056.00","1,063.50","1,073.75","1,054.75","44.70K","-0.80%"
"10/03/2024","1,064.50","1,070.75","1,074.50","1,060.25","42.06K","-0.91%"
"10/02/2024","1,074.25","1,073.00","1,082.00","1,061.25","54.35K","-0.12%"
"10/01/2024","1,075.50","1,073.25","1,083.75","1,063.00","64.37K","0.02%"
"09/30/2024","1,075.25","1,078.00","1,087.50","1,069.75","64.09K","-0.72%"
"09/27/2024","1,083.00","1,058.25","1,087.00","1,052.50","80.41K","2.24%"
"09/26/2024","1,059.25","1,070.00","1,083.00","1,058.00","53.85K","-1.17%"
"09/25/2024","1,071.75","1,059.75","1,072.75","1,049.25","66.74K","1.06%"
"09/24/2024","1,060.50","1,054.75","1,076.00","1,050.75","68.74K","0.35%"
"09/23/2024","1,056.75","1,029.25","1,058.75","1,029.25","80.36K","2.65%"
"09/20/2024","1,029.50","1,031.00","1,036.75","1,019.25","34.96K","-0.17%"
"09/19/2024","1,031.25","1,032.50","1,036.50","1,025.00","34.14K","-0.07%"
"09/18/2024","1,032.00","1,025.75","1,040.50","1,024.75","36.84K","0.71%"
"09/17/2024","1,024.75","1,021.50","1,029.75","1,021.00","27.90K","0.12%"
"09/16/2024","1,023.50","1,023.50","1,030.50","1,017.75","19.18K","1.71%"
"09/13/2024","1,006.25","1,011.50","1,021.00","1,002.25","120.07K","-0.45%"
"09/12/2024","1,010.75","1,001.00","1,017.25","997.25","151.99K","1.02%"
"09/11/2024","1,000.50","996.50","1,008.00","995.50","101.59K","0.33%"
"09/10/2024","997.25","1,017.25","1,018.75","995.75","134.70K","-2.04%"
"09/09/2024","1,018.00","1,002.25","1,020.25","1,001.75","117.32K","1.29%"
"09/06/2024","1,005.00","1,022.00","1,031.25","1,003.50","148.22K","-1.81%"
"09/05/2024","1,023.50","1,020.00","1,024.75","1,010.00","133.53K","0.20%"
"09/04/2024","1,021.50","1,012.00","1,023.00","1,000.75","135.60K","0.94%"
"09/03/2024","1,012.00","1,000.00","1,024.50","995.25","184.64K","1.20%"
"08/30/2024","1,000.00","991.00","1,007.75","989.50","178.21K","0.76%"
